GT_Community,GT_Size,Best_Louvain,Louvain_Size,Intersection,Precision,Recall,F1,Jaccard
313,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
314,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
315,3,121,572,3,0.005244755244755245,1.0,0.010434782608695653,0.005244755244755245
316,6,16,5112,6,0.0011737089201877935,1.0,0.002344665885111372,0.0011737089201877935
317,7,28,3387,7,0.002066725715972837,1.0,0.0041249263406010605,0.002066725715972837
318,4,28,3387,4,0.00118098612341305,1.0,0.0023591860808021233,0.00118098612341305
319,3,28,3387,3,0.0008857395925597874,1.0,0.0017699115044247787,0.0008857395925597874
320,3,28,3387,3,0.0008857395925597874,1.0,0.0017699115044247787,0.0008857395925597874
321,4,12,5837,4,0.0006852835360630461,1.0,0.001369628488272556,0.0006852835360630461
322,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
323,8,16,5112,8,0.001564945226917058,1.0,0.003125,0.001564945226917058
324,7,16,5112,7,0.0013693270735524257,1.0,0.0027349091619456927,0.0013693270735524257
325,4,24,3992,2,0.000501002004008016,0.5,0.0010010010010010008,0.000500751126690035
326,9,16,5112,9,0.0017605633802816902,1.0,0.0035149384885764497,0.0017605633802816902
327,6,8,6297,6,0.0009528346831824678,1.0,0.0019038553069966682,0.0009528346831824678
328,5,8,6297,5,0.0007940289026520565,1.0,0.001586797841954935,0.0007940289026520565
329,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
330,5,0,12666,5,0.0003947576188220433,1.0,0.0007892036934732855,0.0003947576188220433
331,7,0,12666,7,0.0005526606663508606,1.0,0.0011047108024934901,0.0005526606663508606
332,4,37,2781,4,0.001438331535418914,1.0,0.0028725314183123875,0.001438331535418914
333,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
334,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
335,11,10,5960,11,0.0018456375838926174,1.0,0.0036844749623178696,0.0018456375838926174
336,10,10,5960,10,0.0016778523489932886,1.0,0.0033500837520938024,0.0016778523489932886
337,3,6,6949,2,0.0002878111958555188,0.6666666666666666,0.0005753739930955121,0.00028776978417266187
338,6,36,2914,6,0.002059025394646534,1.0,0.00410958904109589,0.002059025394646534
339,11,52,2073,11,0.005306319343945972,1.0,0.01055662188099808,0.005306319343945972
340,10,52,2073,10,0.00482392667631452,1.0,0.009601536245799328,0.00482392667631452
341,4,52,2073,4,0.001929570670525808,1.0,0.0038517091959557057,0.001929570670525808
342,7,52,2073,7,0.003376748673420164,1.0,0.00673076923076923,0.003376748673420164
343,6,5,8566,6,0.0007004436142890498,1.0,0.0013999066728884743,0.0007004436142890498
344,5,5,8566,5,0.0005837030119075414,1.0,0.0011667250029168124,0.0005837030119075414
345,5,5,8566,5,0.0005837030119075414,1.0,0.0011667250029168124,0.0005837030119075414
346,6,5,8566,6,0.0007004436142890498,1.0,0.0013999066728884743,0.0007004436142890498
347,26,10,5960,26,0.00436241610738255,1.0,0.008686936184430337,0.00436241610738255
348,5,32,3148,5,0.0015883100381194409,1.0,0.0031715826197272435,0.0015883100381194409
349,3,32,3148,3,0.0009529860228716646,1.0,0.001904157410345922,0.0009529860228716646
350,4,32,3148,4,0.0012706480304955528,1.0,0.0025380710659898475,0.0012706480304955528
351,3,32,3148,3,0.0009529860228716646,1.0,0.001904157410345922,0.0009529860228716646
352,3,32,3148,3,0.0009529860228716646,1.0,0.001904157410345922,0.0009529860228716646
353,4,62,1643,4,0.002434570906877663,1.0,0.004857316332726169,0.002434570906877663
354,3,62,1643,3,0.0018259281801582471,1.0,0.0036452004860267314,0.0018259281801582471
355,6,17,5081,6,0.001180869907498524,1.0,0.002358954196972676,0.001180869907498524
356,5,57,1713,5,0.002918855808523059,1.0,0.005820721769499417,0.002918855808523059
357,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
358,12,15,5169,12,0.0023215322112594312,1.0,0.004632310364794441,0.0023215322112594312
359,5,15,5169,5,0.000967305088024763,1.0,0.001932740626207963,0.000967305088024763
360,4,15,5169,4,0.0007738440704198104,1.0,0.0015464913976416003,0.0007738440704198104
361,3,36,2914,3,0.001029512697323267,1.0,0.0020569077819677754,0.001029512697323267
362,4,7,6767,4,0.0005911038865080538,1.0,0.0011815093782306897,0.0005911038865080538
363,5,7,6767,5,0.0007388798581350672,1.0,0.0014766686355581807,0.0007388798581350672
364,5,36,2914,5,0.0017158544955387784,1.0,0.003425830763960261,0.0017158544955387784
365,8,10,5960,8,0.0013422818791946308,1.0,0.002680965147453083,0.0013422818791946308
366,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
367,7,31,3175,6,0.001889763779527559,0.8571428571428571,0.003771213073538655,0.001889168765743073
368,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
369,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
370,6,31,3175,6,0.001889763779527559,1.0,0.0037723986167871736,0.001889763779527559
371,10,10,5960,10,0.0016778523489932886,1.0,0.0033500837520938024,0.0016778523489932886
372,3,73,1279,3,0.0023455824863174357,1.0,0.0046801872074883,0.0023455824863174357
373,4,54,1939,3,0.0015471892728210418,0.75,0.003088008234688626,0.0015463917525773195
374,8,114,626,4,0.006389776357827476,0.5,0.012618296529968454,0.006349206349206349
375,9,114,626,5,0.007987220447284345,0.5555555555555556,0.01574803149606299,0.007936507936507936
376,18,38,2731,18,0.006590992310508971,1.0,0.0130956711531466,0.006590992310508971
377,5,22,4396,5,0.0011373976342129207,1.0,0.0022722108611679163,0.0011373976342129207
378,3,22,4396,3,0.0006824385805277526,1.0,0.00136394635144351,0.0006824385805277526
379,19,38,2731,19,0.006957158549981692,1.0,0.013818181818181818,0.006957158549981692
380,28,38,2731,28,0.010252654705236177,1.0,0.02029720913374411,0.010252654705236177
381,8,38,2731,8,0.0029293299157817647,1.0,0.005841548010222708,0.0029293299157817647
382,50,3,10990,35,0.0031847133757961785,0.7,0.006340579710144928,0.0031803725579282144
383,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
384,5,0,12666,5,0.0003947576188220433,1.0,0.0007892036934732855,0.0003947576188220433
385,6,0,12666,6,0.0004737091425864519,1.0,0.0009469696969696971,0.0004737091425864519
386,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
387,18,211,30,18,0.6,1.0,0.7499999999999999,0.6
388,17,211,30,17,0.5666666666666667,1.0,0.7234042553191489,0.5666666666666667
389,3,7,6767,3,0.0004433279148810403,1.0,0.0008862629246676514,0.0004433279148810403
390,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
391,3,27,3421,2,0.0005846243788365975,0.6666666666666666,0.0011682242990654205,0.0005844535359438924
392,6,4,8839,6,0.0006788098201153976,1.0,0.0013566986998304125,0.0006788098201153976
393,5,13,5814,3,0.0005159958720330237,0.6,0.0010311050008592541,0.0005158184319119669
394,3,23,3999,3,0.0007501875468867217,1.0,0.0014992503748125937,0.0007501875468867217
395,68,13,5814,46,0.007911936704506364,0.6764705882352942,0.015640938456307377,0.007882111034955449
396,5,7,6767,5,0.0007388798581350672,1.0,0.0014766686355581807,0.0007388798581350672
397,3,13,5814,3,0.0005159958720330237,1.0,0.0010314595152140277,0.0005159958720330237
398,4,8,6297,3,0.0004764173415912339,0.75,0.0009522298047928901,0.000476341695776437
399,5,139,358,5,0.013966480446927373,1.0,0.027548209366391185,0.013966480446927373
400,3,139,358,3,0.008379888268156424,1.0,0.016620498614958446,0.008379888268156424
401,5,34,2994,5,0.0016700066800267202,1.0,0.003334444814938313,0.0016700066800267202
402,3,14,5454,3,0.00055005500550055,1.0,0.0010995052226498074,0.00055005500550055
403,10,154,189,6,0.031746031746031744,0.6,0.06030150753768844,0.031088082901554404
404,7,119,598,7,0.011705685618729096,1.0,0.02314049586776859,0.011705685618729096
405,6,154,189,6,0.031746031746031744,1.0,0.06153846153846154,0.031746031746031744
406,6,1,12446,6,0.00048208259681825486,1.0,0.00096370061034372,0.00048208259681825486
407,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
408,46,3,10990,46,0.0041856232939035485,1.0,0.008336353751359188,0.0041856232939035485
409,17,3,10990,17,0.0015468607825295723,1.0,0.0030889433996547653,0.0015468607825295723
410,26,3,10990,26,0.0023657870791628753,1.0,0.004720406681190995,0.0023657870791628753
411,4,2,11458,3,0.00026182579856868566,0.75,0.0005234688536032107,0.000261802949646566
412,11,11,5919,10,0.0016894745734076701,0.9090909090909091,0.0033726812816188873,0.0016891891891891893
413,5,34,2994,5,0.0016700066800267202,1.0,0.003334444814938313,0.0016700066800267202
414,4,34,2994,4,0.0013360053440213762,1.0,0.0026684456304202804,0.0013360053440213762
415,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
416,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
417,3,145,306,3,0.00980392156862745,1.0,0.01941747572815534,0.00980392156862745
418,14,35,2934,11,0.003749147920927062,0.7857142857142857,0.007462686567164179,0.003745318352059925
419,15,35,2934,12,0.00408997955010225,0.8,0.008138351983723296,0.0040858018386108275
420,10,35,2934,10,0.0034083162917518746,1.0,0.006793478260869564,0.0034083162917518746
421,8,35,2934,8,0.0027266530334014998,1.0,0.005438477226376614,0.0027266530334014998
422,4,35,2934,4,0.0013633265167007499,1.0,0.002722940776038121,0.0013633265167007499
423,5,35,2934,5,0.0017041581458759373,1.0,0.0034025178632187823,0.0017041581458759373
424,4,35,2934,4,0.0013633265167007499,1.0,0.002722940776038121,0.0013633265167007499
425,16,35,2934,13,0.004430811179277437,0.8125,0.008813559322033898,0.004426285325161729
426,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
427,18,13,5814,15,0.0025799793601651187,0.8333333333333334,0.0051440329218107,0.0025786487880350697
428,19,13,5814,16,0.0027519779841761265,0.8421052631578947,0.0054860277730156,0.0027505587072374077
429,4,52,2073,4,0.001929570670525808,1.0,0.0038517091959557057,0.001929570670525808
430,3,12,5837,2,0.00034264176803152307,0.6666666666666666,0.0006849315068493151,0.00034258307639602604
431,7,11,5919,7,0.0011826322013853692,1.0,0.0023624704691191365,0.0011826322013853692
432,12,11,5919,11,0.0018584220307484372,0.9166666666666666,0.0037093238914179733,0.0018581081081081082
433,12,2,11458,10,0.0008727526618956188,0.8333333333333334,0.0017436791630340018,0.0008726003490401396
434,5,50,2112,5,0.0023674242424242425,1.0,0.004723665564478035,0.0023674242424242425
435,5,50,2112,5,0.0023674242424242425,1.0,0.004723665564478035,0.0023674242424242425
436,6,50,2112,6,0.002840909090909091,1.0,0.005665722379603399,0.002840909090909091
437,4,5,8566,4,0.00046696240952603317,1.0,0.0009334889148191367,0.00046696240952603317
438,5,4,8839,5,0.0005656748500961647,1.0,0.0011307100859339666,0.0005656748500961647
439,3,33,3078,3,0.0009746588693957114,1.0,0.0019474196689386561,0.0009746588693957114
440,3,36,2914,3,0.001029512697323267,1.0,0.0020569077819677754,0.001029512697323267
441,3,48,2150,3,0.0013953488372093023,1.0,0.0027868091035764047,0.0013953488372093023
442,3,71,1326,3,0.0022624434389140274,1.0,0.004514672686230249,0.0022624434389140274
443,11,15,5169,11,0.0021280711936544788,1.0,0.0042471042471042475,0.0021280711936544788
444,5,43,2382,3,0.0012594458438287153,0.6,0.0025136154168412233,0.0012583892617449664
445,4,2,11458,4,0.00034910106475824753,1.0,0.0006979584714709475,0.00034910106475824753
446,4,24,3992,4,0.001002004008016032,1.0,0.0020020020020020016,0.001002004008016032
447,4,24,3992,4,0.001002004008016032,1.0,0.0020020020020020016,0.001002004008016032
448,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
449,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
450,4,1,12446,4,0.0003213883978788366,1.0,0.000642570281124498,0.0003213883978788366
451,4,195,49,4,0.08163265306122448,1.0,0.15094339622641506,0.08163265306122448
452,7,45,2354,7,0.002973661852166525,1.0,0.005929690808979246,0.002973661852166525
453,6,45,2354,6,0.002548853016142736,1.0,0.005084745762711864,0.002548853016142736
454,3,45,2354,3,0.001274426508071368,1.0,0.0025456088247772595,0.001274426508071368
455,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
456,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
457,10,10,5960,10,0.0016778523489932886,1.0,0.0033500837520938024,0.0016778523489932886
458,8,10,5960,8,0.0013422818791946308,1.0,0.002680965147453083,0.0013422818791946308
459,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
460,4,142,334,4,0.011976047904191617,1.0,0.023668639053254437,0.011976047904191617
461,4,6,6949,4,0.0005756223917110375,1.0,0.0011505824823817058,0.0005756223917110375
462,3,85,1063,3,0.0028222013170272815,1.0,0.005628517823639775,0.0028222013170272815
463,4,35,2934,4,0.0013633265167007499,1.0,0.002722940776038121,0.0013633265167007499
464,3,9,5969,3,0.0005025967498743508,1.0,0.0010046885465505692,0.0005025967498743508
465,10,35,2934,10,0.0034083162917518746,1.0,0.006793478260869564,0.0034083162917518746
466,8,35,2934,8,0.0027266530334014998,1.0,0.005438477226376614,0.0027266530334014998
467,7,35,2934,7,0.0023858214042263124,1.0,0.0047602856171370285,0.0023858214042263124
468,14,112,647,14,0.021638330757341576,1.0,0.04236006051437216,0.021638330757341576
469,12,112,647,12,0.01854714064914992,1.0,0.03641881638846737,0.01854714064914992
470,11,85,1063,7,0.00658513640639699,0.6363636363636364,0.01303538175046555,0.006560449859418931
471,4,85,1063,4,0.0037629350893697085,1.0,0.007497656982193065,0.0037629350893697085
472,44,11,5919,39,0.006588950836289914,0.8863636363636364,0.013080664095254066,0.006583389601620527
473,4,0,12666,3,0.00023685457129322596,0.75,0.00047355958958168905,0.00023683587274019106
474,7,24,3992,6,0.001503006012024048,0.8571428571428571,0.003000750187546887,0.0015026296018031556
475,6,24,3992,6,0.001503006012024048,1.0,0.0030015007503751876,0.001503006012024048
476,4,24,3992,4,0.001002004008016032,1.0,0.0020020020020020016,0.001002004008016032
477,12,11,5919,12,0.0020273694880892043,1.0,0.004046535154274153,0.0020273694880892043
478,33,11,5919,33,0.005575266092245312,1.0,0.011088709677419355,0.005575266092245312
479,32,11,5919,32,0.005406318634904545,1.0,0.010754495042849942,0.005406318634904545
480,27,11,5919,27,0.00456158134820071,1.0,0.009081735620585268,0.00456158134820071
481,14,11,5919,14,0.0023652644027707384,1.0,0.004719366256531266,0.0023652644027707384
482,33,11,5919,33,0.005575266092245312,1.0,0.011088709677419355,0.005575266092245312
483,14,11,5919,14,0.0023652644027707384,1.0,0.004719366256531266,0.0023652644027707384
484,13,11,5919,13,0.002196316945429971,1.0,0.004383007417397168,0.002196316945429971
485,37,11,5919,37,0.00625105592160838,1.0,0.012424445936870383,0.00625105592160838
486,4,91,923,2,0.0021668472372697724,0.5,0.004314994606256742,0.002162162162162162
487,5,66,1451,2,0.0013783597518952446,0.4,0.0027472527472527475,0.001375515818431912
488,3,91,923,3,0.0032502708559046588,1.0,0.006479481641468683,0.0032502708559046588
489,3,102,786,3,0.003816793893129771,1.0,0.0076045627376425855,0.003816793893129771
490,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
491,5,156,157,5,0.03184713375796178,1.0,0.0617283950617284,0.03184713375796178
492,3,156,157,3,0.01910828025477707,1.0,0.0375,0.01910828025477707
493,15,4,8839,11,0.0012444846702115624,0.7333333333333333,0.002484752654167608,0.0012439217460137961
494,96,156,157,96,0.6114649681528662,1.0,0.7588932806324111,0.6114649681528662
495,101,156,157,101,0.643312101910828,1.0,0.7829457364341085,0.643312101910828
496,112,156,157,105,0.6687898089171974,0.9375,0.7806691449814126,0.6402439024390244
497,110,156,157,105,0.6687898089171974,0.9545454545454546,0.7865168539325843,0.6481481481481481
498,109,156,157,105,0.6687898089171974,0.963302752293578,0.7894736842105263,0.6521739130434783
499,106,156,157,105,0.6687898089171974,0.9905660377358491,0.7984790874524714,0.6645569620253164
500,95,156,157,95,0.6050955414012739,1.0,0.7539682539682538,0.6050955414012739
501,3,1,12446,3,0.00024104129840912743,1.0,0.00048196642300586397,0.00024104129840912743
502,3,13,5814,3,0.0005159958720330237,1.0,0.0010314595152140277,0.0005159958720330237
503,3,15,5169,3,0.0005803830528148578,1.0,0.001160092807424594,0.0005803830528148578
504,5,52,2073,5,0.00241196333815726,1.0,0.004812319538017325,0.00241196333815726
505,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
506,3,39,2677,3,0.0011206574523720584,1.0,0.002238805970149254,0.0011206574523720584
507,9,35,2934,9,0.003067484662576687,1.0,0.0061162079510703364,0.003067484662576687
508,8,35,2934,8,0.0027266530334014998,1.0,0.005438477226376614,0.0027266530334014998
509,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
510,8,64,1553,8,0.0051513200257566,1.0,0.010249839846252402,0.0051513200257566
511,6,64,1553,6,0.0038634900193174502,1.0,0.007697241821680564,0.0038634900193174502
512,6,57,1713,6,0.0035026269702276708,1.0,0.006980802792321117,0.0035026269702276708
513,6,57,1713,6,0.0035026269702276708,1.0,0.006980802792321117,0.0035026269702276708
514,3,57,1713,3,0.0017513134851138354,1.0,0.003496503496503496,0.0017513134851138354
515,8,13,5814,8,0.0013759889920880633,1.0,0.002748196496049467,0.0013759889920880633
516,3,127,487,3,0.006160164271047228,1.0,0.012244897959183675,0.006160164271047228
517,5,29,3324,5,0.0015042117930204573,1.0,0.00300390507659958,0.0015042117930204573
518,3,29,3324,3,0.0009025270758122744,1.0,0.0018034265103697026,0.0009025270758122744
519,3,33,3078,3,0.0009746588693957114,1.0,0.0019474196689386561,0.0009746588693957114
520,5,39,2677,4,0.0014942099364960778,0.8,0.0029828486204325133,0.0014936519790888724
521,5,39,2677,4,0.0014942099364960778,0.8,0.0029828486204325133,0.0014936519790888724
522,9,110,661,9,0.01361573373676248,1.0,0.026865671641791045,0.01361573373676248
523,9,18,4784,9,0.0018812709030100335,1.0,0.003755476736907991,0.0018812709030100335
